mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	876		
42	42	167	167	0.5	3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	877		
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	878		
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	879		
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	880		
43	43	170	170	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	881		
43	43	681/4	681/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	882		
43	43	341/2	341/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	883		
43	43	683/4	683/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	884		
43	43	171	171	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	885		
43	43	685/4	685/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	886		
43	43	343/2	343/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	887		
43	43	687/4	687/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	888		
43	43	168	168	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	889		
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	890		
43	43	168	168	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	891		
43	43	337/2	337/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	892		
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	893		
43	43	171	171	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	894		
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	895		
44	44	172	172	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	896		
44	44	689/4	689/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	897		
44	44	345/2	345/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	898		
44	44	691/4	691/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	899		
44	44	173	173	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	900		
44	44	693/4	693/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	901		
44	44	347/2	347/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	902		
44	44	695/4	695/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	903		
44	44	174	174	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	904		
44	44	697/4	697/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	905		
44	44	349/2	349/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	906		
44	44	699/4	699/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	907		
44	44	175	175	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	908		
44	44	701/4	701/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	909		
44	44	351/2	351/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	910		
44	44	703/4	703/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	911		
44	44	172	172	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	912		
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	913		
44	44	173	173	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	914		
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	915		
44	44	174	174	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	916		
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	917		
44	44	175	175	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	918		
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	919		
45	45	176	176	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	920		
45	45	705/4	705/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	921		
45	45	353/2	353/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	922		
45	45	707/4	707/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	923		
45	45	177	177	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	924		
45	45	709/4	709/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	925		
45	45	355/2	355/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	926		
45	45	711/4	711/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	927		
45	45	178	178	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	928		
45	45	713/4	713/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	929		
45	45	357/2	357/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	930		
45	45	715/4	715/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	931		
45	45	179	179	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	932		
45	45	717/4	717/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	933		
45	45	359/2	359/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	934		
45	45	719/4	719/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	935		
45	45	176	176	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	936		
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	937		
45	45	177	177	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	938		
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	939		
45	45	178	178	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	940		
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	941		
45	45	179	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	942		
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	943		
46	46	180	180	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	944		
46	46	721/4	721/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	945		
46	46	361/2	361/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	946		
46	46	723/4	723/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	947		
46	46	181	181	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	948		
46	46	725/4	725/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	949		
46	46	363/2	363/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	950		
46	46	727/4	727/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	951		
46	46	182	182	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	952		
46	46	365/2	365/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	953		
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	954		
46	46	729/4	729/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	955		
46	46	365/2	365/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	956		
46	46	731/4	731/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	957		
46	46	183	183	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	958		
46	46	733/4	733/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	959		
46	46	367/2	367/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	960		
46	46	735/4	735/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	961		
46	46	180	180	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	962		
46	46	361/2	361/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	963		
46	46	181	181	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	964		
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	965		
46	46	182	182	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	966		
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	967		
46	46	183	183	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	968		
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	969		
47	47	184	184	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	970		
47	47	186	186	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	971		
47	47	184	184	1.0	0	0	Chord	4/4	1	2	1/4		1/4	1	972		
47	47	737/4	737/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	973		
47	47	369/2	369/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	974		
47	47	739/4	739/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	975		
47	47	185	185	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	976		
47	47	741/4	741/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	977		
47	47	371/2	371/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	978		
47	47	743/4	743/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	979		
47	47	745/4	745/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	980		
47	47	373/2	373/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	981		
47	47	747/4	747/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	982		
47	47	187	187	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	983		
47	47	749/4	749/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	984		
47	47	375/2	375/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	985		
47	47	751/4	751/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	986		
48	48	188	188	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	987		
48	48	381/2	381/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	988		
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	989		
48	48	381/2	381/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	990		
48	48	191	191	0.25	3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	991		
48	48	765/4	765/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	992		
48	48	383/2	383/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	993		
48	48	767/4	767/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16		1/16	1	994		
48	48	753/4	753/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	995		
48	48	377/2	377/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	996		
48	48	755/4	755/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	997		
48	48	189	189	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	998		
48	48	757/4	757/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	999		
48	48	379/2	379/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1000		
48	48	759/4	759/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1001		
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1002		
48	48	191	191	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1003		
48	48	383/2	383/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1004		
49	49	192	192	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1005		
49	49	385/2	385/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1006		
49	49	193	193	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1007		
49	49	773/4	773/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1008		
49	49	387/2	387/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1009		
49	49	775/4	775/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1010		
49	49	194	194	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1011		
49	49	389/2	389/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	1012		
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1013	ornamentTrill	
49	49	192	192	0.5	0	0	Chord	4/4	1	2	1/8		1/8	1	1014		
49	49	385/2	385/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	1015		
49	49	193	193	1.0	1/4	1/4	Chord	4/4	1	2	1/4		1/4	1	1016		
49	49	192	192	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1017		
49	49	769/4	769/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1018		
49	49	385/2	385/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1019		
49	49	771/4	771/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1020		
49	49	193	193	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1021		
49	49	387/2	387/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1022		
49	49	194	194	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1023		
49	49	777/4	777/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1024		
49	49	389/2	389/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1025		
49	49	779/4	779/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1026		
49	49	195	195	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1027		
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1028		
50	50	196	196	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1029		
50	50	197	197	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1030		
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1031		
50	50	198	198	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1032		
50	50	199	199	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1033		
50	50	797/4	797/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1034		
50	50	399/2	399/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1035		
50	50	799/4	799/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1036		
50	50	196	196	0.25	0	0	Chord	4/4	1	2	1/16		1/16	1	1037		
50	50	785/4	785/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	1038		
50	50	393/2	393/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16		1/16	1	1039		
50	50	787/4	787/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16		1/16	1	1040		
50	50	197	197	0.25	1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1041		
50	50	789/4	789/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1042		
50	50	395/2	395/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1043		
50	50	791/4	791/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1044		
50	50	198	198	0.25	1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	1045		
50	50	793/4	793/4	0.25	9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	1046		
50	50	397/2	397/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16		1/16	1	1047		
50	50	795/4	795/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16		1/16	1	1048		
50	50	196	196	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1049		
50	50	393/2	393/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1050		
50	50	197	197	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1051		
50	50	395/2	395/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1052		
50	50	198	198	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1053		
51	51	200	200	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1054		
51	51	801/4	801/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1055		
51	51	401/2	401/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1056		
51	51	803/4	803/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1057		
51	51	201	201	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1058		
51	51	805/4	805/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1059		
51	51	403/2	403/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1060		
51	51	807/4	807/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1061		
51	51	202	202	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1062		
51	51	809/4	809/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1063		
51	51	405/2	405/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1064		
51	51	811/4	811/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1065		
51	51	203	203	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1066		
51	51	813/4	813/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1067		
51	51	407/2	407/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1068		
51	51	815/4	815/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1069		
52	52	204	204	0.25	0	0	Chord	4/4	2	1	1/16		1/16	1	1070		
52	52	817/4	817/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1071		
52	52	409/2	409/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1072		
52	52	819/4	819/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1073		
52	52	205	205	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1074		
52	52	821/4	821/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1075		
52	52	411/2	411/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1076		
52	52	823/4	823/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1077		
52	52	206	206	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1078		
